rainfall_mm,rainfall_intensity,soil_moisture,slope_angle,elevation_m,temperature,humidity,ground_vibration,historical_landslide_count,landslide_risk
228.23551458506924,31.922825411394776,40.48596601969883,29.27259635988357,522.8559082012054,23.280092375077626,38.9464089956649,2.0004863315363233,7,CRITICAL
168.38315927084886,67.18412853315414,60.73633913008595,42.12985971889875,2979.2945184170476,21.005818691382366,54.696420648613405,4.695807033518258,9,CRITICAL
231.2901539863683,15.08324845994009,28.448130954331972,30.793198549669125,2176.853786967293,28.71408019568886,68.29274005344593,9.11573140137698,5,CRITICAL
148.13867890931724,53.796839842002306,76.7795852013555,52.32636382479486,693.4629931390062,24.650705139600028,67.30199456486088,0.09993774858570781,3,CRITICAL
156.81984881459823,78.16055635511547,14.705119294188366,17.33622099945496,661.3723603832764,17.139368342062433,32.48523581030427,7.825056359493593,0,CRITICAL
128.2623055075649,8.151448069834943,86.72883803879503,5.174950278237896,3061.9728252651717,27.362451510610065,96.5588723960378,0.5752678371465414,4,MODERATE
7.625738023228557,0.665595378175361,27.837674777950134,56.19393669948037,2612.4214799834517,31.779943062027783,49.27629770324612,4.782221148831178,9,HIGH
32.367428097991336,34.686623410609144,88.69582285374976,22.69178097169314,2324.9268256735313,6.067726343474171,31.13292682523238,6.378728330734765,9,MODERATE
9.428755706020276,7.410038644109376,41.72763171704656,34.584333087218,1453.6811710105844,23.634869156307015,35.351080626519774,6.867592670824648,9,HIGH
190.92312337913413,59.87074797409851,75.04152170270379,47.52018756781176,953.8156967608855,7.307331383341751,70.61364322735838,0.5847926361591138,3,CRITICAL
94.306794322898,73.16389310788472,38.73027680075696,19.458819832534836,3429.105132739242,12.456216562724443,39.644986447256784,4.186036173839682,4,HIGH
152.57120734941083,34.721677816700705,91.53205041111828,42.96987229065667,2800.4765338286606,27.420349363118923,32.92073549974523,5.838372605023246,3,CRITICAL
272.2699421778279,20.696931372435277,21.397341296653693,8.125130989069682,1091.1383198201538,39.64755661062323,56.5738526488898,0.6604553730600693,8,CRITICAL
74.78766874466248,34.75226552052878,26.066781034533882,17.477624832330317,2974.0985471608064,40.31222716753939,73.59328346381321,1.3509455659530978,2,MODERATE
123.11487691068892,57.875825428000084,54.37271126429221,8.682638168191195,2668.315222720651,7.797760405545251,37.82878633891286,6.636489895040385,2,HIGH
226.6653415629146,0.7243329264296783,17.374459513433152,48.67383350408147,1074.9278970790945,21.764203451468266,51.93294825059209,5.216381965906517,9,CRITICAL
68.63944964748674,47.15631915877577,27.638216623158574,13.358954113607123,1521.607347133657,28.32025932018205,59.243247013717955,1.6182866126829054,6,MODERATE
23.093972948637898,49.063334790990325,94.93897439908129,43.044213324312615,691.5393865990419,10.882796182013736,41.162206845073705,5.352393369147334,1,MODERATE
86.92543587413041,51.01505975167484,97.88406950330985,56.59790383473916,433.13093310447726,35.61728866979087,65.4251728926697,9.126923734444158,8,CRITICAL
48.366386176201324,19.361766398470177,43.86333963973797,31.666332544132622,2543.529013296954,34.76941033748955,35.96498608312396,0.15587584775363927,7,MODERATE
278.90929570277194,57.12421787025014,93.0957418912542,32.40175153564126,972.9159078708399,41.133640548271785,33.25629474415481,6.426337734858546,5,CRITICAL
242.43611386932508,7.3113189065421125,59.03422081060886,27.662014085868723,2879.204811824575,5.339440483337721,66.38847570085943,0.7365043460534193,8,CRITICAL
190.02112695312704,15.941626917344065,34.27682192863904,19.553408603618564,3484.85005472477,13.667369759560106,47.3527880925613,0.06449442964700847,2,MODERATE
261.43817705631534,70.19760373235856,73.21588489725389,28.539301855495026,314.3383580572879,38.08746856981287,36.67616655286193,1.506544886606338,3,CRITICAL
241.10162306973433,59.09785205812531,69.30116259173715,36.16845193600557,1681.971181538766,31.823202033077415,59.673881124134255,4.229066318539193,6,CRITICAL
55.97101766581075,1.09964432090762,99.021278719786,59.15949433023956,2817.1158296222707,40.77559414793963,94.05985176621763,8.02343998981953,0,HIGH
267.76769954699336,19.87010082958402,33.8542558668355,56.26587355909345,2771.8805930672556,7.287186181210661,80.69347126579085,2.8178549660455863,0,CRITICAL
161.8026725746952,17.152518639453163,70.48535523955618,51.72917749758731,2671.990196241841,28.878558628657714,87.09311407429193,6.256732123887586,0,CRITICAL
242.23204654921875,21.664506242957806,14.682137952650221,53.3478321422915,1254.0325267915928,27.761862995746966,91.03397921310454,4.111566379553066,7,CRITICAL
268.82738997704797,19.804781622390912,20.228143482704745,28.070950997522576,1615.7937321134305,6.426976654421295,98.08394189774933,2.3433179196600795,5,CRITICAL
95.40104249155917,5.002103659427659,10.352653745598394,39.446659630647886,2102.6408328280722,25.54088307649934,83.42726014599211,5.142471142828587,2,HIGH
33.01557735830303,36.71524132774563,99.95146129537058,53.70400337617285,3410.0950133277374,29.38081245239697,72.58855453576358,7.974644903726232,9,CRITICAL
68.3805487625825,58.61867798289321,82.204632743273,23.577045899481185,1180.0380847378005,12.65172696808429,55.579811621157305,8.324923700561442,6,HIGH
128.1323365878769,48.53853797739491,80.80507132601868,57.70574870072813,3234.8464126231593,15.933183324986517,42.715026559040126,8.465195318772366,5,CRITICAL
245.40442977674795,53.82973348784638,55.87534677593617,24.94716372415098,979.2813677227048,30.61389385190948,78.06619117883059,3.3855781255497943,4,CRITICAL
258.21917497690305,6.491934282899132,37.0060374614896,36.06495992359294,3462.3069058842807,23.732037903998332,99.64649902853593,7.9345606471575305,2,CRITICAL
2.085639159357211,76.11925681414297,23.613785601640835,42.58828279634231,2362.4097195551917,39.32054630273307,62.71510792332433,2.1217845510890787,3,MODERATE
153.22419077326973,67.07934670744199,35.62072649618173,57.0355207845563,1649.1146072370007,18.695270640367532,80.65755576649653,7.384251012428833,0,CRITICAL
125.22330094463369,64.40722547965302,43.83740997362252,14.676976443135963,2166.1969768194367,15.666386335528045,64.65647149952093,9.483844262726166,8,CRITICAL
66.63234314121908,65.8387044033414,78.06790872822647,44.767858694318534,990.2325331887134,44.39463761379371,60.23533963544337,0.1374383469095719,4,CRITICAL
35.95961020010484,74.6168406506209,58.56956100128372,31.24893516864493,995.8998084145599,41.44543080520334,58.721392949194055,4.40363931178798,1,HIGH
101.28455142108838,43.54031728909582,16.97352638999344,16.113428437238465,441.76317626005374,6.159709799959194,65.32372780521882,6.477709884140046,8,HIGH
282.87291117375577,16.02256142941007,11.622610806302102,46.596410387783436,443.47352708362575,35.82914461226264,55.68269633057625,7.01775770487553,6,CRITICAL
96.96087960622657,49.34268862820329,19.209896158065682,33.13333681043079,1249.4675080677441,9.413390953008118,82.41413252752655,1.760877582692022,7,HIGH
155.63718652300983,59.43051949343512,46.94488423276414,39.658429238980546,2681.851398742482,6.099407793174838,91.19904186140616,9.721832752385929,2,CRITICAL
210.90568766855336,59.03339146832203,93.98736253441164,19.374064114674063,2147.500528213661,15.947820638653955,91.8019714651629,6.152653679709729,6,CRITICAL
109.0888807137882,41.71592193335041,67.36622330882994,28.8764371096563,403.9167331420218,15.773835162444172,45.938909939807814,1.6434060122826777,0,HIGH
291.5346248162882,5.476697546686244,82.16433098879637,37.041255059284026,2990.2160111668927,37.77275049387859,92.71363971120437,0.2052251171251529,5,CRITICAL
288.7341884826334,29.689035074410228,51.97371350540937,24.29464885619064,2124.718313115729,33.426689837713404,53.90858622985735,7.832641987897759,9,CRITICAL
75.53468874760925,73.66132867706858,42.54994748755385,11.90235239086208,3364.9517399074903,44.26437709328057,51.65153658397084,0.7970473944545908,5,MODERATE
149.17455176771563,46.75591278059408,19.756033544496045,57.69842953891824,2362.139862568666,33.46051601247274,80.87292401787651,1.4105092107023653,9,CRITICAL
90.2634929450309,43.066555460457074,88.83397199675845,30.688052402557044,654.3532797794245,21.730222130241916,51.328743806040265,5.748300268556906,5,CRITICAL
85.45214831324029,21.50828115057548,80.48440261251126,44.03522221726203,1684.5525999619867,32.957106437808676,33.70764839267971,6.035055034496198,2,HIGH
11.06608420635984,29.47591359332631,25.13062878379526,24.662831613363487,2287.316711537854,44.978362687456084,56.153244061721566,6.868871185923985,5,MODERATE
182.86930019396905,71.62768713225354,56.103450748863445,21.30790584154298,147.51321862242304,33.40567530250112,80.50259202508443,3.9351401266362074,2,CRITICAL
150.80370696865845,53.317043802146856,53.86373271291204,24.4298579080275,101.44041133408723,35.467254239212735,52.88708941891235,7.738986689668229,9,CRITICAL
15.443625374996806,62.990962140186625,66.25823974178758,24.551798627138986,496.4403520650593,42.53460060761037,74.06913391966026,9.743585996158886,8,CRITICAL
83.59393927098343,36.34763384541241,95.1568204592135,32.650806956517215,918.2423009068741,9.546050452467334,76.20836109841912,2.71094943079883,6,CRITICAL
272.4797657899961,50.41977755649263,62.179429758623165,32.60819219888179,1531.9444761463305,33.19137173790907,81.36152082084493,7.030286165379459,3,CRITICAL
71.86856720009173,19.8706886994566,58.619554010075674,29.8292289529723,1731.66963447127,39.03223831869796,92.79913264176554,9.284686523951569,2,HIGH
43.46846162736693,56.436866422678904,14.529063964119755,8.087147095046285,526.1952508357439,43.17514400883572,60.2795149487902,6.862867626170427,5,HIGH
146.8358280832689,34.20810669626698,15.661672841622154,29.76452871003187,2373.2009479496164,13.438771588467976,41.650245366372,6.811094986442595,8,CRITICAL
295.6951362331802,35.403641185179644,26.861211219411,10.146234025239089,2106.676312853045,25.157160308969768,52.32480008023226,2.237725690852066,2,CRITICAL
72.61658145345012,51.94578596615053,12.922369452257346,7.56814717774591,1065.9011410020028,32.22219390577927,60.25170786217902,5.351302003196929,7,HIGH
201.64066422176356,74.90244971751413,76.90176060130112,55.95874304047007,97.12659785175742,14.898709180053498,79.97240285296792,5.625228436045802,5,CRITICAL
228.48588459861529,5.120507728689674,75.09972735945668,36.297000788862256,317.88530796885306,29.01891453001096,30.918548789314347,7.001295624559528,3,CRITICAL
71.2912631977199,65.97945898776061,22.245061098847863,39.56940348747506,1401.346975512396,15.303151299919975,52.10497684079152,9.968214498961826,4,HIGH
218.46490458355788,23.39064883297545,85.24710107157529,24.107620220001827,581.2115115216095,18.33828082126589,84.58898067135218,0.3364382254376208,2,CRITICAL
110.33493981577597,35.51355636051022,23.930743136150078,54.538853514891855,1350.0276412104993,22.660747860434604,76.96003923314868,0.6523266126748684,1,HIGH
189.69174917807385,1.7530663020007164,37.1058028297623,38.27582937477993,2217.2299855607253,26.16760394986268,81.22179815099236,0.7795006943091876,8,CRITICAL
190.0589132282684,24.083686226745044,32.407920924522855,46.15019217141525,1937.9691261835283,22.974634865006024,86.82675386074362,7.429791344889568,2,CRITICAL
160.73240522242753,40.210499410410435,43.5076388715743,22.113748141662832,847.5567968240101,24.727820791517168,84.82650032145736,1.3635379511075751,5,HIGH
27.08693101632249,4.494086187795121,32.91973893009657,57.60071284914753,1236.187594842696,16.943550251531704,77.75282163069446,6.2245187449034525,4,HIGH
250.5907486767714,39.28765835065321,54.00558337946069,49.2276774094989,2168.4076346478446,11.358603760905224,60.77630726594134,3.246688778934584,9,CRITICAL
96.23401949152075,74.16885030867418,46.66670932192169,51.23690778087262,3019.949846749898,6.893999093073577,98.85188302147077,4.57319956210711,7,CRITICAL
55.95555311995627,8.431457448624418,98.79125417013938,10.331656045545257,2648.5863636491267,12.839148899666707,69.83512369130517,2.156631598174139,4,MODERATE
12.232542466429175,61.15525824604035,15.03337151154031,16.25779247227317,1959.2300925752816,28.27774566023132,44.19384465581874,8.661065613045421,7,MODERATE
177.26788295647253,32.773684270079414,22.796323874861645,17.137595981014623,1299.9108441918775,36.444617912125295,50.49689985733491,5.861503241630263,4,CRITICAL
203.26930855268472,52.41389716194704,14.754330451774223,16.25455339481227,1309.4269075192287,11.769903897715782,78.54937191793289,9.445632635822527,9,CRITICAL
4.976348678356846,20.818927838818347,66.32570754841382,51.324489726257276,3083.9897204121667,9.342214310905938,94.73176956396244,5.745962497043296,5,HIGH
153.6279174897843,12.759381003308663,14.905834967234762,1.9130877125155266,185.3903373398851,34.97161442197001,42.510409044412825,1.2390803059694666,4,MODERATE
67.94873255938138,12.837009141698115,85.27957636385109,4.565999338846458,3458.5401232499003,17.206333221491587,35.764254702205044,1.7087043383847544,1,LOW
193.55183712283497,5.639355651451572,56.074476761373504,16.434892237794223,2342.09516743789,43.0599775690941,91.70717336294044,9.890739763678472,9,CRITICAL
52.309928701497434,14.851736392099442,57.43068621233803,11.992378478966618,2399.9250617997473,33.57271882441492,94.0694585238984,7.2556519733086775,9,HIGH
207.28132143073978,53.13755079911746,60.543505694097476,13.911576832970901,181.09253870136044,18.070241889721235,49.34655417211296,0.4927875002908966,5,HIGH
116.02060389016123,70.53524894748064,25.373233567558966,47.876591355198,2139.075998374889,16.5817099117482,56.41000070598679,7.037810050346648,6,CRITICAL
281.01899662102034,65.13005484729294,27.79212728030388,33.78759563352281,1722.4843073120421,25.947935450852363,76.2131598248501,4.121730468096116,2,CRITICAL
41.256283243797974,54.810744789958726,38.69355905857042,0.3462396775780796,414.9372287845311,8.165786731128378,53.09510145897323,3.072083868231905,2,MODERATE
102.31990531507755,8.834549072888214,63.41467742396663,25.759365942251716,1008.8309371542888,9.70706050581196,91.40110957890371,1.5406079373053427,6,MODERATE
34.042056372176724,23.134995703675987,28.91059983461931,24.473095611021535,3121.5848739370967,12.034315252647701,37.53050918997039,8.399039545565657,9,HIGH
277.4080854835688,24.784550025797518,20.46985544199351,6.836716166672612,1947.4600347375376,35.988943732182406,32.658755467213666,0.6384137898910069,3,HIGH
263.2018060142943,19.996555711809698,97.3105197776589,40.56850731608743,1476.2871843499852,25.5542943707649,44.594034471995265,2.8983546237964033,1,CRITICAL
77.38248831454668,41.20045277677785,11.978363332866062,42.12583130276946,300.75343765079776,5.4226849109777175,50.02614447434783,3.0638289382570436,8,HIGH
197.99521381025372,42.8443051903738,82.24276648024194,43.25359314312586,2513.7192695379545,31.94066109888436,37.90486139022126,1.6090528396350035,8,CRITICAL
245.16666006036476,28.550878013688816,80.92316346175198,43.708256733515526,2474.835340716312,21.947607146419884,34.598330053845274,5.081848832868703,5,CRITICAL
166.5602434798387,28.30313269891488,36.74927024605864,0.003169615937808068,2168.450444055344,25.434094598551916,82.89253994512588,0.11702626810892625,1,MODERATE
158.89517350680194,66.2844478324865,22.206395440658206,57.23524823080333,1810.4061294612397,13.564649736517422,41.49935961315801,3.0097551541040914,2,CRITICAL
